_id,DatGeracaoConjuntoDados,IdcSituacaoProjeto,DscCodProjeto,NomAgente,SigAgente,NumCPFCNPJ,DscChamPEDEstrategico,DscTituloProjeto,QtdMesesDuracaoPrevista,SigSegmentoSetorEletrico,SigTemaProjeto,SigFasInovacaoProjeto,SigTipoProdutoProjeto,VlrCustoTotalPrevisto,AnoCadastroPropostaProjeto,DatConclusaoProjeto,VlrCustoTotalAuditado
293,2025-05-01,CONCLUÍDO,PD-00047-0084,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema de Identificação de Equipamentos por Radiofrequência,41,D,OU,LP,ME,"7358343,96",2019,2023-08-23,"6042202,78"
294,2025-05-01,EM EXECUÇÃO,PD-00047-0098,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Lote Pioneiro do qualímetro com oscilografia contínua e sistema de localização de defeitos em tempo real,36,D,QC,LP,ME,"11137783,9",2024,,
295,2025-05-01,EM EXECUÇÃO,PD-00047-0096,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Projeto de Otimização do Programa de Obras da Neoenergia,18,D,OU,IM,SM,"2244846,09",2024,,
296,2025-05-01,EM ATRASO,PD-00047-0094,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Sensor de proximidade para mitigação de acidentes causados por aproximação excessiva às fases de subestações e redes de 69 kV, em trabalhos de linha viva ao potencial",28,D,SE,DE,SM,2877491,2022,,
297,2025-05-01,CONCLUÍDO,PD-00047-0090,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,SMARTF: Simulação e Modelagem do Ambiente Regulatório e Tecnológico Futuro,26,D,PL,DE,SW,5297671,2020,2023-08-16,"9205583,57"
298,2025-05-01,EM EXECUÇÃO,PD-00047-0091,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Cabeça de série do concentrador de dados de medição - Multilink,47,D,OU,CS,ME,23015117,2021,,
299,2025-05-01,EM ATRASO,PD-00047-0005,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema computacional para Planejamento da Manutenção de Rede de Distribuição,48,D,OU,DE,SM,2722056,2017,,
300,2025-05-01,EM ATRASO,PD-00047-0015,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema de supervisão e  controle de  níveis de tensão com automação de Reguladores em cascata,24,D,SC,PA,CM,1574579,2017,,
301,2025-05-01,EM ATRASO,PD-00047-0018,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Metodologia para identificação de consumidores de referência e suas melhores práticas visando a otimização tarifária e a eficientização do consumo de energia das demais unidades do mesmo segmento,30,D,OU,PA,CM,558548,2017,,
302,2025-05-01,EM ATRASO,PD-00047-0021,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de metodologia para quantificação de índices mínimos para perdas não técnicas,24,D,MF,PA,CM,421900,2017,,
303,2025-05-01,EM ATRASO,PD-00047-0024,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Hierarquização de conjuntos e subestações para atendimento as solicitações de qualidade.,18,D,QC,PA,CM,506413,2017,,
304,2025-05-01,EM ATRASO,PD-00047-0026,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema de eficientização dos roteiros de leitura das unidades consumidoras,18,D,MF,DE,SW,547090,2017,,
305,2025-05-01,EM ATRASO,PD-00047-0025,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema de Gestão Compartilhada de Iluminação Publica Para as Prefeituras Municipais Utilizando Sistema de Informações Geográficas da Distirbuidora,15,D,MF,DE,CM,538700,2017,,
306,2025-05-01,CONCLUÍDO,PD-00047-0089,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Cabeça de série do qualímetro com oscilografia contínua e sistema de localização de defeitos em tempo real,45,D,QC,CS,ME,"9224415,37",2020,2024-10-08,"7770697,39"
307,2025-05-01,CONCLUÍDO,PD-00047-0088,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sensor Inteligente para linhas de 69 kV - Cabeça de Série,29,D,OU,CS,ME,5308777,2019,2023-03-01,"4333725,25"
308,2025-05-01,EM ATRASO,PD-00047-0086,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Tecnologia Nacional para Redes Elétricas Inteligentes - Módulo de Medição,60,D,OU,DE,CM,"11211399,48",2019,,
309,2025-05-01,EM ATRASO,PD-00047-0033,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema de supervisão e de controle dos níveis de tensão de alimentadores com automação integrada de reguladores em cascata,24,D,SC,DE,SM,1574579,2017,,
310,2025-05-01,EM EXECUÇÃO,PD-00047-0093,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Soluções sustentáveis e ecoeficientes para convívio da arara-azul-de-lear (Anodorhynchus leari) com a rede elétrica,48,D,MA,DE,CD,16385840,2022,,
311,2025-05-01,EM ATRASO,PD-00047-0092,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Cabeça de Série da Torre de Emergência Móvel para Linhas de 69 e 138kV,31,D,SE,CS,ME,"5842388,94",2022,,
312,2025-05-01,CONCLUÍDO,PD-00047-0075,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento e implantação de solução técnica de alimentação elétrica alternativa para energização de dispositivos semafóricos,19,D,OP,DE,ME,446000,2012,2014-10-13,"408887,16"
313,2025-05-01,CONCLUÍDO,PD-00047-0001,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Estudo e Desenvolvimento de Isolador Polimérico Modular para a Rede de Distribuição de Energia Elétrica,54,D,OU,DE,CD,1906372,2009,2014-10-08,"1695315,68"
314,2025-05-01,CONCLUÍDO,PD-00047-0002,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de concreto com misturas cimentícias minerais e fotocatalíticas para redução de gases do efeito estufa: aplicação em estruturas armadas de redes de distribuição de energia elétrica.,42,D,OU,DE,CD,1509324,2009,2013-10-07,"1351811,89"
315,2025-05-01,CANCELADO,PD-00047-0006,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema de medição de energia em iluminação pública antivandalismo.,18,D,MF,DE,SM,561556,2009,,
316,2025-05-01,CANCELADO,PD-00047-0007,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Instalações subterrâneas: desenvolvimento de soluções de engenharia e protótipos de transformador blindado e submersível, de câmaras de transformação e de painéis de distribuição secundária.",36,D,OU,DE,ME,4400424,2009,,
317,2025-05-01,CANCELADO,PD-00047-0008,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Metodologia e Ferramental para Realização de  Serviço em Linha Viva Noturno,24,D,SE,DE,ME,703263,2009,,
318,2025-05-01,CANCELADO,PD-00047-0011,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Equipamentos e Adaptações para Redução do Tempo de Atendimento e Manutenção em Redes de Distribuição da Coelba,30,D,OU,DE,ME,"788596,5",2009,,
319,2025-05-01,CONCLUÍDO,PD-00047-0010,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sensores eletroquímicos e prevenção catódica de estruturas de concreto armado de redes de distribuição de energia elétrica.,24,D,OU,DE,MS,556720,2009,2012-09-03,"507849,76"
320,2025-05-01,CANCELADO,PD-00047-0012,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Padrão de Energia Elétrica com Controle Remoto de Corte-Religa,24,D,MF,DE,SM,676486,2009,,
321,2025-05-01,CONCLUÍDO,PD-00047-0014,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sensor de corrente de fuga para isoladores poliméricos- Projeto Cabeça-de-Série,28,D,OU,CS,CD,1426664,2009,2012-08-13,"1086321,73"
322,2025-05-01,CONCLUÍDO,PD-00047-0019,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de cruzetas laminadas coladas de madeira de eucalipto visando reaproveitamento de resíduos e treinamento de pessoal,30,D,OU,CS,CD,"896480,75",2009,2013-05-23,"914165,07"
323,2025-05-01,CANCELADO,PD-00047-0020,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de metodologia para quantificação da energia economizada e da energia agregada após regularização de fraudes,24,D,MF,PA,CM,444100,2009,,
324,2025-05-01,CANCELADO,PD-00047-0029,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Aferição de transformadores de instrumento utilizando TPs e TCs ópticos sem interrupção de fornecimento.,36,D,MF,DE,SM,"2336909,2",2009,,
325,2025-05-01,CONCLUÍDO,PD-00047-0028,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema de monitoramento em tempo real das descargas atmosféricas no Estado da Bahia para melhoria da performance das linhas de distribuição,29,D,SC,DE,CM,1368884,2009,2013-03-26,"1272833,05"
326,2025-05-01,CONCLUÍDO,PD-00047-0027,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Equipamento para Identificação e Cadastro de Equipamentos de Redes de Distribuição de Energia Elétrica via PDA - Cabeça de Série,30,D,OU,CS,SM,"808837,5",2009,2012-10-09,"613492,78"
327,2025-05-01,CANCELADO,PD-00047-0003,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Atualização automática de cadastro de consumidores,30,D,MF,DE,CM,"1271046,1",2009,,
328,2025-05-01,EM ATRASO,PD-00047-0013,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Ferramenta para redução de impactos socioambientais em uma empresa distribuidora de energia elétrica,24,D,OU,PA,CM,"710268,03",2009,,"660993,82"
329,2025-05-01,CANCELADO,PD-00047-0022,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Metodologia para identificação de pontos vulneráveis a defeitos no Sistema Elétrico,24,D,OU,PA,CM,493815,2009,,
330,2025-05-01,CONCLUÍDO,PD-00047-0023,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema de Operação Remota de Subestações Auxiliada pelas Imagens dos Equipamentos,30,D,OP,CS,SM,938708,2009,2012-12-05,"800509,89"
331,2025-05-01,CANCELADO,PD-00047-0016,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de metodologia para melhoria dos níveis de tensão e da regulação de tensão nas redes de distribuição da região metropolitana de Salvador,24,D,PL,DE,SW,506259,2009,,
332,2025-05-01,CANCELADO,PD-00047-0017,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema Inteligente para Alocação Otimizada de Suporte Reativo em Redes de Distribuição de Baixa Tensão,24,D,PL,DE,SW,509007,2009,,
333,2025-05-01,CONCLUÍDO,PD-00047-0067,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de etiqueta RFID com durabilidade superior a 25 anos em ambiente externo a ser instalada em equipamentos da rede de distribuição,30,D,OU,DE,CD,"1127168,67",2012,2015-09-29,"1082948,46"
334,2025-05-01,EM ATRASO,PD-00047-0066,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Arranjos técnicos e comerciais de geração de energia a partir do biogás proveniente de reatores anaeróbicos de estações de tratamento de esgoto,57,G,FA,DE,CM,"3813267,58",2012,,"4690140,12"
335,2025-05-01,CANCELADO,PD-00047-0044,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Determinação do Impacto da Implantação de Medidores Eletrônicos em Unidades Consumidoras do Grupo B nas Perdas Comerciais,30,D,MF,PA,SW,723620,2011,,
336,2025-05-01,CANCELADO,PD-00047-0061,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Ferramenta para Mitigação dos Riscos de Perdas de Competências Técnicas e Operacionais,24,D,OU,PA,SM,1132881,2012,,
337,2025-05-01,CANCELADO,PD-00047-0063,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Investigação do efeito hidrofugante de resíduos de silicone e fibras orgânicas para a confecção de cruzetas e postes celulares, com armaduras em material compósito, monitoradas por fibra ótica",36,D,OU,DE,CD,2153680,2012,,
338,2025-05-01,CONCLUÍDO,PD-00047-0062,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Desenvolvimento de ferramental, equipamentos e metodologia para realização de poda com rede energizada em áreas urbanas através de braços mecânicos com comando remoto",58,D,SE,DE,CD,7799925,2012,2018-09-20,"8082271,13"
339,2025-05-01,CANCELADO,PD-00047-0048,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de equipamento automático para a regulação da tensão em redes de baixa tensão,24,D,QC,DE,ME,1083700,2011,,
340,2025-05-01,CONCLUÍDO,PD-00047-0052,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Transformador de Distribuição Inteligente,40,D,QC,DE,ME,2600742,2011,2015-09-15,"2302709,59"
341,2025-05-01,CONCLUÍDO,PD-00047-0052,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Transformador de Distribuição Inteligente,40,D,QC,DE,ME,2600742,2011,2015-09-15,"2302709,59"
342,2025-05-01,CANCELADO,PD-00047-0040,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Equipamento de Baixo Custo para Discriminação da Origem de Falta - Concessionária ou Consumidor: Cabeça de Série,12,D,SC,CS,ME,"1028145,55",2011,,
343,2025-05-01,CANCELADO,PD-00047-0049,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Redução da taxa de falhas de reguladores de tensão de classe 36,2 kV utilizados em bancos ligados em delta aberto ou fechado",36,D,OP,DE,ME,3606778,2011,,
344,2025-05-01,CONCLUÍDO,PD-00047-0041,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Otimização da transmissão de dados em sistemas de elevado custo de tráfego - Cabeça de Série,28,D,OP,CS,ME,"961614,9",2011,2014-05-07,"996783,64"
345,2025-05-01,CANCELADO,PD-00047-0051,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema Integrado de Avaliação On-line do Estado Operativo para Redes Inteligentes - SIASG,36,D,OP,PA,SM,3482780,2011,,
346,2025-05-01,CANCELADO,PD-00047-0056,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Uso de despolarizantes condutivos como alternativa para aterramento de postes de concreto.,24,D,OU,DE,CD,1210640,2011,,
347,2025-05-01,CONCLUÍDO,PD-00047-0050,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de protótipo de sensor termosensível para diagnóstico e monitoramento de sobreaquecimento em conexões de redes de distribuição de energia elétrica.,36,D,SC,PA,CD,1784204,2011,2015-10-08,"1553251,11"
348,2025-05-01,CONCLUÍDO,PD-00047-0053,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Tropicalização da tecnologia na fabricação de postes modulares de material compósito para atendimento em redes e Linhas de Distribuição até 138 kV.,30,D,OU,DE,ME,1082516,2011,2014-08-28,"886741,24"
349,2025-05-01,CONCLUÍDO,PD-00047-0047,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de revestimentos nanométricos antiaderentes para isoladores de porcelana de redes de distribuição (RDs) e de transmissão de energia elétrica,42,D,OU,DE,CD,1517910,2011,2015-12-23,"1222525,96"
350,2025-05-01,CONCLUÍDO,PD-00047-0046,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de cabeça-de-série de caixas utilizadas para medidores de distribuição elétrica à base de fibras de sizal e coco.,30,D,OU,CS,MS,1802864,2011,2014-06-09,"1323222,56"
351,2025-05-01,CANCELADO,PD-00047-0043,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Ferramenta Computacional para Segmentação das Perdas Comerciais através da Identificação de Clusters,24,D,MF,PA,SW,598350,2011,,
352,2025-05-01,CANCELADO,PD-00047-0054,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Identificação do faseamento na BT ao longo de um alimentador com injeção de sinal correspondente em MT na SE utilizando o transformador de distribuição como meio de acoplamento.,36,D,SC,DE,CD,2713777,2011,,
353,2025-05-01,CANCELADO,PD-00047-0042,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Modelo Preditivo para Estimativa do Consumo Ativo de Consumidores Rurais Irrigantes,30,D,MF,PA,CM,858440,2011,,
354,2025-05-01,CANCELADO,PD-00047-0069,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Sensores de integridade física da rede aérea de distribuição para alarme, bloqueio do religamento e abertura do disjuntor.",24,D,SC,DE,SM,2348976,2012,,
355,2025-05-01,CONCLUÍDO,PD-00047-0072,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Produção Lote Pioneiro de Sensor Inteligente,34,D,SC,LP,ME,4456650,2012,2016-06-07,"4995418,2"
356,2025-05-01,CONCLUÍDO,PD-00047-0073,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Novas ferramentas para operação e análise de índices de qualidade do sistema elétrico considerando a incidência de descargas atmosféricas em tempo real,24,T,OP,PA,SM,1000800,2012,2016-03-18,"755077,22"
357,2025-05-01,EM ATRASO,PD-00047-0074,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Geo Plataforma de Análise, Modelagem e Previsão de  Mercado de Consumo de Baixa Renda",18,D,PL,PA,CM,"719184,2",2017,,
358,2025-05-01,CANCELADO,PD-00047-0031,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Instalações subterrâneas: protótipos de transformador blindado submersível de 750 ou de1000 kVA, de câmaras de transformação e de sistemas de monitoramento de cabos isolados e de dutos.",36,D,OU,DE,ME,3986792,2010,,
359,2025-05-01,CANCELADO,PD-00047-0030,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema automatizado para rastreamento dos dados técnicos das unidades consumidoras com implementação de tecnologia PLC para  identificação do transformador de distribuição associado,30,D,QC,DE,SM,"1271046,1",2010,,
360,2025-05-01,CONCLUÍDO,PD-00047-0032,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Ferramental e Metodologia para Realização de Serviço em Linha Viva Noturno,36,D,SE,DE,ME,779129,2010,2014-04-02,"686144,11"
361,2025-05-01,EM ATRASO,PD-00047-0087,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,022/2018,Corredor verde e postos de carregamento para avaliação do desempenho de veículos híbridos e elétricos,60,D,OU,IM,SM,"17524415,89",2019,,
362,2025-05-01,CONCLUÍDO,PD-00047-0082,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de tecnologias de armazenamento de energia elétrica para uso em equipamento da rede de distribuição,36,D,SC,DE,SM,"5307530,42",2019,2023-02-24,"4416483,59"
363,2025-05-01,CONCLUÍDO,PD-00047-0078,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Tecnologia Nacional para Redes Elétricas Inteligentes Módulo 1 - Infraestrutura (Etapa 1),36,D,OU,DE,ME,"16128817,62",2017,2020-04-02,"13423171,99"
364,2025-05-01,EM ATRASO,PD-00047-0038,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,SOFTWARE GERADOR DE INDICADORES SETORIAIS DE PROBABILIDADE DE OCORRÊNCIA DE PERDAS NÃO-TÉCNICAS DE ENERGIA ELÉTRICA,24,D,MF,PA,SW,586920,2017,,
365,2025-05-01,CONCLUÍDO,PD-00047-0009,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,"Redução da taxa de falhas de transformadores de distribuição de classes 15 kV e 36,2  kV na COELBA",36,D,OU,DE,ME,1981597,2017,2013-06-03,"1821249,18"
366,2025-05-01,EM ATRASO,PD-00047-0076,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Sistema Inteligente para Suporte a Decisões do Centro de Operação da Distribuição por meio de Plataforma de Interoperabilidade Smartgrid,24,D,OP,DE,SM,"2012917,37",2017,,
367,2025-05-01,EM ATRASO,PD-00047-0079,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Tecnologia Nacional para Redes Elétricas Inteligentes Módulo 2 - Tecnologia de Informação,42,D,OU,DE,SM,"13888571,44",2017,,"12811386,94"
368,2025-05-01,CONCLUÍDO,PD-00047-0080,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA COELBA,COELBA,15139629000194,,Desenvolvimento de Tecnologia para Redes Elétricas Inteligentes - Infraestrutura (etapa 2),30,D,OU,DE,ME,"17375405,24",2017,2020-12-14,"12452190,99"
